Time, Velocity, Acceleration, Distance
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.001, 0.138, 0.000
5.0000000000e-06, 0.000, 0.184, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.002, 0.143, 0.000
6.0000000000e-06, 0.000, 0.228, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.001, 0.110, 0.000
4.0000000000e-06, 0.000, 0.143, 0.000
5.0000000000e-06, 0.001, 0.087, 0.000
6.0000000000e-06, 0.001, 0.087, 0.000
5.0000000000e-06, 0.000, 0.043, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.182, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.163, 0.000
6.0000000000e-06, 0.000, 0.240, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.002, 0.166, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.209, 0.000
6.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.116, 0.000
5.0000000000e-06, 0.001, 0.187, 0.000
4.0000000000e-06, 0.001, 0.204, 0.000
6.0000000000e-06, 0.001, 0.204, 0.000
6.0000000000e-06, 0.001, 0.129, 0.000
6.0000000000e-06, 0.001, 0.009, 0.000
6.0000000000e-06, 0.001, 0.008, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
7.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.002, 0.191, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
7.0000000000e-06, 0.001, 0.118, 0.000
5.0000000000e-06, 0.000, 0.160, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.021, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.002, 0.194, 0.000
5.0000000000e-06, 0.000, 0.267, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.043, 0.000
4.0000000000e-06, 0.000, 0.053, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.001, 0.102, 0.000
5.0000000000e-06, 0.002, 0.214, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.236, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.001, 0.114, 0.000
6.0000000000e-06, 0.000, 0.188, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.163, 0.000
6.0000000000e-06, 0.001, 0.236, 0.000
7.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.009, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.105, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.148, 0.000
5.0000000000e-06, 0.000, 0.227, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.001, 0.045, 0.000
5.0000000000e-06, 0.001, 0.136, 0.000
5.0000000000e-06, 0.000, 0.171, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.187, 0.000
5.0000000000e-06, 0.001, 0.256, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.042, 0.000
5.0000000000e-06, 0.001, 0.101, 0.000
6.0000000000e-06, 0.000, 0.122, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.252, 0.000
8.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.001, 0.170, 0.000
5.0000000000e-06, 0.001, 0.240, 0.000
5.0000000000e-06, 0.001, 0.203, 0.000
4.0000000000e-06, 0.001, 0.063, 0.000
5.0000000000e-06, 0.001, 0.183, 0.000
5.0000000000e-06, 0.001, 0.009, 0.000
5.0000000000e-06, 0.001, 0.009, 0.000
7.0000000000e-06, 0.001, 0.051, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.002, 0.203, 0.000
5.0000000000e-06, 0.001, 0.265, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.121, 0.000
5.0000000000e-06, 0.001, 0.190, 0.000
6.0000000000e-06, 0.001, 0.008, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.001, 0.132, 0.000
6.0000000000e-06, 0.000, 0.206, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.148, 0.000
5.0000000000e-06, 0.002, 0.148, 0.000
5.0000000000e-06, 0.002, 0.198, 0.000
5.0000000000e-06, 0.000, 0.095, 0.000
4.0000000000e-06, 0.000, 0.113, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.001, 0.263, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
7.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.001, 0.050, 0.000
5.0000000000e-06, 0.000, 0.071, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.105, 0.000
4.0000000000e-06, 0.000, 0.141, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.133, 0.000
4.0000000000e-06, 0.000, 0.214, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.001, 0.116, 0.000
5.0000000000e-06, 0.001, 0.211, 0.000
6.0000000000e-06, 0.000, 0.186, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.092, 0.000
6.0000000000e-06, 0.000, 0.161, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.183, 0.000
5.0000000000e-06, 0.000, 0.254, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.057, 0.000
6.0000000000e-06, 0.001, 0.181, 0.000
6.0000000000e-06, 0.000, 0.209, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.154, 0.000
7.0000000000e-06, 0.001, 0.154, 0.000
7.0000000000e-06, 0.000, 0.083, 0.000
5.0000000000e-06, 0.000, 0.088, 0.000
5.0000000000e-06, 0.000, 0.048, 0.000
6.0000000000e-06, 0.001, 0.092, 0.000
5.0000000000e-06, 0.000, 0.013, 0.000
6.0000000000e-06, 0.002, 0.192, 0.000
6.0000000000e-06, 0.001, 0.049, 0.000
5.0000000000e-06, 0.001, 0.207, 0.000
7.0000000000e-06, 0.001, 0.008, 0.000
7.0000000000e-06, 0.001, 0.254, 0.000
7.0000000000e-06, 0.001, 0.009, 0.000
5.0000000000e-06, 0.001, 0.009, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
7.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.001, 0.089, 0.000
4.0000000000e-06, 0.000, 0.118, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.001, 0.117, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.001, 0.109, 0.000
8.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.002, 0.139, 0.000
6.0000000000e-06, 0.000, 0.194, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.001, 0.097, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.037, 0.000
6.0000000000e-06, 0.000, 0.042, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.002, 0.120, 0.000
5.0000000000e-06, 0.000, 0.202, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.002, 0.150, 0.000
6.0000000000e-06, 0.000, 0.232, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
6.0000000000e-06, 0.001, 0.117, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.002, 0.190, 0.000
6.0000000000e-06, 0.001, 0.258, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.002, 0.204, 0.000
6.0000000000e-06, 0.001, 0.012, 0.000
6.0000000000e-06, 0.001, 0.006, 0.000
6.0000000000e-06, 0.001, 0.074, 0.000
4.0000000000e-06, 0.000, 0.103, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.123, 0.000
6.0000000000e-06, 0.000, 0.199, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.156, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
7.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.001, 0.113, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.161, 0.000
5.0000000000e-06, 0.000, 0.242, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.002, 0.144, 0.000
5.0000000000e-06, 0.000, 0.223, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.004, 0.000
5.0000000000e-06, 0.000, 0.071, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.086, 0.000
4.0000000000e-06, 0.000, 0.156, 0.000
5.0000000000e-06, 0.002, 0.175, 0.000
6.0000000000e-06, 0.002, 0.175, 0.000
5.0000000000e-06, 0.000, 0.098, 0.000
7.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.001, 0.251, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
7.0000000000e-06, 0.000, 0.007, 0.000
1.0400000000e-04, 0.001, 0.048, 0.000
5.0000000000e-06, 0.000, 0.068, 0.000
7.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.019, 0.000
6.0000000000e-06, 0.000, 0.029, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.001, 0.128, 0.000
4.0000000000e-06, 0.000, 0.206, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.001, 0.125, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.027, 0.000
4.0000000000e-06, 0.000, 0.041, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.141, 0.000
5.0000000000e-06, 0.000, 0.194, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.001, 0.106, 0.000
6.0000000000e-06, 0.000, 0.186, 0.000
5.0000000000e-06, 0.002, 0.176, 0.000
6.0000000000e-06, 0.000, 0.107, 0.000
5.0000000000e-06, 0.000, 0.051, 0.000
5.0000000000e-06, 0.002, 0.174, 0.000
5.0000000000e-06, 0.001, 0.044, 0.000
5.0000000000e-06, 0.001, 0.198, 0.000
5.0000000000e-06, 0.001, 0.008, 0.000
6.0000000000e-06, 0.001, 0.206, 0.000
7.0000000000e-06, 0.001, 0.265, 0.000
5.0000000000e-06, 0.001, 0.009, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
7.0000000000e-06, 0.000, 0.003, 0.000
7.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
7.0000000000e-06, 0.000, 0.267, 0.000
7.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.120, 0.000
6.0000000000e-06, 0.000, 0.193, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.001, 0.138, 0.000
6.0000000000e-06, 0.001, 0.211, 0.000
5.0000000000e-06, 0.000, 0.007, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.131, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.078, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.001, 0.144, 0.000
5.0000000000e-06, 0.000, 0.194, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.146, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.002, 0.134, 0.000
5.0000000000e-06, 0.000, 0.221, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.108, 0.000
6.0000000000e-06, 0.000, 0.138, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.025, 0.000
5.0000000000e-06, 0.001, 0.111, 0.000
6.0000000000e-06, 0.000, 0.171, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.002, 0.157, 0.000
1.2000000000e-05, 0.000, 0.004, 0.000
7.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.002, 0.176, 0.000
5.0000000000e-06, 0.000, 0.249, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.122, 0.000
5.0000000000e-06, 0.001, 0.196, 0.000
5.0000000000e-06, 0.001, 0.033, 0.000
5.0000000000e-06, 0.000, 0.058, 0.000
4.0000000000e-06, 0.000, 0.061, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
7.0000000000e-06, 0.001, 0.136, 0.000
4.0000000000e-06, 0.001, 0.210, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.118, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.002, 0.132, 0.000
6.0000000000e-06, 0.002, 0.132, 0.000
6.0000000000e-06, 0.001, 0.142, 0.000
4.0000000000e-06, 0.000, 0.086, 0.000
5.0000000000e-06, 0.002, 0.183, 0.000
6.0000000000e-06, 0.001, 0.090, 0.000
5.0000000000e-06, 0.000, 0.113, 0.000
5.0000000000e-06, 0.001, 0.173, 0.000
5.0000000000e-06, 0.000, 0.084, 0.000
6.0000000000e-06, 0.001, 0.104, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.092, 0.000
5.0000000000e-06, 0.001, 0.153, 0.000
5.0000000000e-06, 0.001, 0.008, 0.000
6.0000000000e-06, 0.001, 0.085, 0.000
6.0000000000e-06, 0.001, 0.144, 0.000
7.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.006, 0.000
7.0000000000e-06, 0.001, 0.074, 0.000
6.0000000000e-06, 0.001, 0.129, 0.000
6.0000000000e-06, 0.001, 0.006, 0.000
6.0000000000e-06, 0.001, 0.192, 0.000
6.0000000000e-06, 0.001, 0.255, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.008, 0.000
6.0000000000e-06, 0.001, 0.140, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.198, 0.000
6.0000000000e-06, 0.001, 0.258, 0.000
6.0000000000e-06, 0.001, 0.008, 0.000
6.0000000000e-06, 0.001, 0.016, 0.000
7.0000000000e-06, 0.001, 0.101, 0.000
4.0000000000e-06, 0.001, 0.143, 0.000
5.0000000000e-06, 0.001, 0.024, 0.000
5.0000000000e-06, 0.000, 0.090, 0.000
6.0000000000e-06, 0.001, 0.119, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.099, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.156, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.001, 0.157, 0.000
6.0000000000e-06, 0.000, 0.231, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.032, 0.000
6.0000000000e-06, 0.001, 0.032, 0.000
8.0000000000e-06, 0.000, 0.102, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
1.5400000000e-04, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.144, 0.000
5.0000000000e-06, 0.000, 0.227, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.099, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.075, 0.000
5.0000000000e-06, 0.000, 0.142, 0.000
4.0000000000e-06, 0.001, 0.095, 0.000
5.0000000000e-06, 0.001, 0.210, 0.000
6.0000000000e-06, 0.000, 0.206, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.120, 0.000
5.0000000000e-06, 0.000, 0.163, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.095, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.067, 0.000
7.0000000000e-06, 0.001, 0.067, 0.000
4.0000000000e-06, 0.000, 0.228, 0.000
7.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.180, 0.000
4.0000000000e-06, 0.000, 0.252, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.030, 0.000
5.0000000000e-06, 0.001, 0.143, 0.000
5.0000000000e-06, 0.000, 0.189, 0.000
7.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.085, 0.000
7.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.019, 0.000
7.0000000000e-06, 0.000, 0.027, 0.000
1.1000000000e-05, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.052, 0.000
6.0000000000e-06, 0.000, 0.065, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.001, 0.056, 0.000
5.0000000000e-06, 0.000, 0.068, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.002, 0.144, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.020, 0.000
6.0000000000e-06, 0.000, 0.027, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
