Time, Velocity, Acceleration, Distance
5.0000000000e-06, 0.001, 0.210, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.001, 0.077, 0.000
5.0000000000e-06, 0.001, 0.161, 0.000
5.0000000000e-06, 0.001, 0.160, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.001, 0.122, 0.000
4.0000000000e-06, 0.001, 0.193, 0.000
3.0000000000e-06, 0.001, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.265, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.123, 0.000
3.0000000000e-06, 0.000, 0.170, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.001, 0.051, 0.000
4.0000000000e-06, 0.001, 0.139, 0.000
4.0000000000e-06, 0.000, 0.173, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.016, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.184, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.002, 0.165, 0.000
6.0000000000e-06, 0.000, 0.240, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.074, 0.000
4.0000000000e-06, 0.000, 0.094, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.085, 0.000
4.0000000000e-06, 0.000, 0.106, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.270, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.002, 0.167, 0.000
5.0000000000e-06, 0.000, 0.243, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.001, 0.054, 0.000
4.0000000000e-06, 0.000, 0.069, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.007, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.139, 0.000
3.0000000000e-06, 0.000, 0.220, 0.000
4.0000000000e-06, 0.002, 0.190, 0.000
4.0000000000e-06, 0.001, 0.081, 0.000
4.0000000000e-06, 0.001, 0.141, 0.000
4.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.002, 0.189, 0.000
5.0000000000e-06, 0.001, 0.255, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.000, 0.192, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
4.0000000000e-06, 0.000, 0.009, 0.000
3.0000000000e-06, 0.000, 0.266, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.012, 0.000
4.0000000000e-06, 0.001, 0.119, 0.000
4.0000000000e-06, 0.000, 0.183, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.002, 0.201, 0.000
3.0000000000e-06, 0.001, 0.266, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.001, 0.051, 0.000
4.0000000000e-06, 0.000, 0.064, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.220, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.001, 0.065, 0.000
3.0000000000e-06, 0.000, 0.124, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.266, 0.000
4.0000000000e-06, 0.000, 0.012, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.007, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.027, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.045, 0.000
5.0000000000e-06, 0.000, 0.094, 0.000
4.0000000000e-06, 0.002, 0.181, 0.000
4.0000000000e-06, 0.002, 0.181, 0.000
5.0000000000e-06, 0.000, 0.065, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.168, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.166, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.048, 0.000
4.0000000000e-06, 0.000, 0.059, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.253, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.104, 0.000
4.0000000000e-06, 0.000, 0.137, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.084, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.236, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.121, 0.000
5.0000000000e-06, 0.001, 0.216, 0.000
5.0000000000e-06, 0.001, 0.131, 0.000
5.0000000000e-06, 0.001, 0.131, 0.000
4.0000000000e-06, 0.000, 0.077, 0.000
6.0000000000e-06, 0.001, 0.062, 0.000
5.0000000000e-06, 0.001, 0.150, 0.000
4.0000000000e-06, 0.001, 0.150, 0.000
5.0000000000e-06, 0.001, 0.031, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.144, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.006, 0.000
3.0000000000e-06, 0.001, 0.195, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.186, 0.000
4.0000000000e-06, 0.001, 0.254, 0.000
5.0000000000e-06, 0.001, 0.021, 0.000
3.0000000000e-06, 0.001, 0.127, 0.000
4.0000000000e-06, 0.001, 0.175, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.002, 0.108, 0.000
5.0000000000e-06, 0.001, 0.205, 0.000
5.0000000000e-06, 0.000, 0.180, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.109, 0.000
5.0000000000e-06, 0.001, 0.179, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.001, 0.160, 0.000
3.0000000000e-06, 0.001, 0.006, 0.000
4.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.001, 0.217, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.021, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.001, 0.124, 0.000
3.0000000000e-06, 0.000, 0.167, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.025, 0.000
5.0000000000e-06, 0.000, 0.028, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.062, 0.000
5.0000000000e-06, 0.000, 0.118, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.126, 0.000
4.0000000000e-06, 0.000, 0.206, 0.000
4.0000000000e-06, 0.002, 0.133, 0.000
4.0000000000e-06, 0.001, 0.257, 0.000
5.0000000000e-06, 0.000, 0.210, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.110, 0.000
3.0000000000e-06, 0.000, 0.188, 0.000
4.0000000000e-06, 0.001, 0.080, 0.000
3.0000000000e-06, 0.000, 0.077, 0.000
3.0000000000e-06, 0.000, 0.046, 0.000
5.0000000000e-06, 0.002, 0.195, 0.000
5.0000000000e-06, 0.001, 0.077, 0.000
4.0000000000e-06, 0.001, 0.161, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.009, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.001, 0.021, 0.000
4.0000000000e-06, 0.000, 0.109, 0.000
5.0000000000e-06, 0.000, 0.109, 0.000
5.0000000000e-06, 0.000, 0.182, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.148, 0.000
4.0000000000e-06, 0.000, 0.227, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.002, 0.182, 0.000
5.0000000000e-06, 0.000, 0.254, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.001, 0.158, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.146, 0.000
4.0000000000e-06, 0.001, 0.219, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.002, 0.206, 0.000
5.0000000000e-06, 0.001, 0.267, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
3.0000000000e-06, 0.001, 0.002, 0.000
4.0000000000e-06, 0.000, 0.010, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.011, 0.000
4.0000000000e-06, 0.001, 0.110, 0.000
3.0000000000e-06, 0.000, 0.166, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.168, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.001, 0.129, 0.000
4.0000000000e-06, 0.000, 0.175, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.002, 0.000, 0.000
4.0000000000e-06, 0.000, 0.250, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.117, 0.000
4.0000000000e-06, 0.000, 0.194, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.002, 0.176, 0.000
5.0000000000e-06, 0.000, 0.247, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.070, 0.000
5.0000000000e-06, 0.000, 0.127, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.066, 0.000
4.0000000000e-06, 0.001, 0.066, 0.000
4.0000000000e-06, 0.001, 0.135, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.234, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.164, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.008, 0.000
4.0000000000e-06, 0.000, 0.008, 0.000
4.0000000000e-06, 0.000, 0.096, 0.000
4.0000000000e-06, 0.001, 0.081, 0.000
4.0000000000e-06, 0.001, 0.081, 0.000
3.0000000000e-06, 0.000, 0.181, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.026, 0.000
4.0000000000e-06, 0.000, 0.037, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.241, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.001, 0.138, 0.000
4.0000000000e-06, 0.000, 0.184, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.143, 0.000
4.0000000000e-06, 0.000, 0.227, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.001, 0.110, 0.000
4.0000000000e-06, 0.000, 0.142, 0.000
4.0000000000e-06, 0.001, 0.086, 0.000
4.0000000000e-06, 0.001, 0.086, 0.000
4.0000000000e-06, 0.000, 0.043, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.001, 0.000
4.0000000000e-06, 0.000, 0.181, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.162, 0.000
3.0000000000e-06, 0.000, 0.240, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.002, 0.165, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.208, 0.000
5.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.116, 0.000
4.0000000000e-06, 0.001, 0.186, 0.000
5.0000000000e-06, 0.001, 0.204, 0.000
5.0000000000e-06, 0.000, 0.086, 0.000
4.0000000000e-06, 0.001, 0.129, 0.000
5.0000000000e-06, 0.001, 0.008, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.190, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.117, 0.000
5.0000000000e-06, 0.000, 0.160, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.021, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.002, 0.193, 0.000
4.0000000000e-06, 0.000, 0.266, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.042, 0.000
5.0000000000e-06, 0.000, 0.053, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.102, 0.000
4.0000000000e-06, 0.002, 0.214, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.002, 0.000
5.0000000000e-06, 0.000, 0.235, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.114, 0.000
4.0000000000e-06, 0.000, 0.187, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.162, 0.000
5.0000000000e-06, 0.001, 0.234, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.009, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.105, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.002, 0.148, 0.000
5.0000000000e-06, 0.000, 0.227, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.001, 0.046, 0.000
4.0000000000e-06, 0.001, 0.135, 0.000
3.0000000000e-06, 0.000, 0.169, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.002, 0.186, 0.000
4.0000000000e-06, 0.001, 0.255, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.043, 0.000
3.0000000000e-06, 0.001, 0.100, 0.000
4.0000000000e-06, 0.000, 0.121, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.001, 0.250, 0.000
4.0000000000e-06, 0.001, 0.006, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.001, 0.168, 0.000
4.0000000000e-06, 0.001, 0.239, 0.000
3.0000000000e-06, 0.001, 0.201, 0.000
